;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
;;;extract_code
mg;dbgi;ext;extract_code
49.4;dbgi_000399;_02;dbgi_000399_02
49.7;dbgi_000424;_02;dbgi_000424_02
50.1;dbgi_000499;_02;dbgi_000499_02
50.8;dbgi_000425;_02;dbgi_000425_02
47.9;dbgi_000408;_02;dbgi_000408_02
47.7;dbgi_000478;_02;dbgi_000478_02
51.4;dbgi_000531;_02;dbgi_000531_02
51.4;dbgi_000472;_02;dbgi_000472_02
52.2;dbgi_000498;_02;dbgi_000498_02
47.8;dbgi_000888;_02;dbgi_000888_02
49.5;dbgi_000403;_02;dbgi_000403_02
51.5;dbgi_000559;_02;dbgi_000559_02
52;dbgi_000387;_02;dbgi_000387_02
48.2;dbgi_000467;_02;dbgi_000467_02
47.9;dbgi_000876;_02;dbgi_000876_02
51.3;dbgi_000541;_02;dbgi_000541_02
50;dbgi_000477;_02;dbgi_000477_02
48.8;dbgi_000407;_02;dbgi_000407_02
51.6;dbgi_000497;_02;dbgi_000497_02
48;dbgi_000521;_02;dbgi_000521_02
